campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
168936,New User Discount,2024-02-13,Inactive,Email,3452,511,41,2103.5,6440.259765625,3.5999999046325684
169017,App Push Notification,2024-08-16,Premium,Social Media,4044,852,48,4957.1298828125,5282.7099609375,3.640000104904175
169484,App Push Notification,2023-12-10,All,SMS,3014,156,53,3288.239990234375,3864.0400390625,3.2200000286102295
169545,App Push Notification,2024-07-12,All,App,4042,249,56,2741.56005859375,7066.93017578125,3.119999885559082
170409,Category Promotion,2023-10-23,All,Email,3918,391,33,3442.949951171875,9500.400390625,3.369999885559082
170461,Flash Sale,2024-10-20,New Users,SMS,2952,393,38,4037.840087890625,4531.27001953125,3.740000009536743
170475,Referral Program,2024-04-12,Inactive,SMS,5026,362,26,2732.9599609375,5233.5498046875,2.2799999713897705
170595,Referral Program,2023-11-22,Premium,SMS,1149,697,19,4440.330078125,7700.5498046875,1.600000023841858
170674,Category Promotion,2024-03-22,New Users,Social Media,7241,254,41,4224.47998046875,2876.97998046875,2.1700000762939453
170727,App Push Notification,2024-04-18,All,App,5875,536,79,3839.610107421875,9104.2998046875,2.200000047683716
171017,Weekend Special,2023-03-31,Inactive,Social Media,2642,607,14,2754.39990234375,5412.990234375,1.9900000095367432
171448,Category Promotion,2023-05-30,Inactive,SMS,2793,332,55,4070.81005859375,3319.260009765625,1.5199999809265137
171468,Referral Program,2023-06-08,Premium,SMS,7995,766,44,2717.25,7512.68017578125,3.7899999618530273
171569,Membership Drive,2024-01-25,All,App,2045,150,55,4628.93994140625,2793.39990234375,1.8799999952316284
171571,Weekend Special,2024-03-27,Premium,SMS,3972,699,62,3848.469970703125,4772.14990234375,2.6600000858306885
171648,Email Campaign,2023-06-10,New Users,SMS,3087,687,51,3512.530029296875,4414.06982421875,1.5399999618530273
171869,App Push Notification,2024-03-20,Inactive,SMS,9764,934,26,1118.4599609375,9686.3203125,1.6699999570846558
171934,Festival Offer,2024-10-13,Premium,SMS,8092,327,52,2546.419921875,3189.7099609375,2.9600000381469727
172026,App Push Notification,2024-01-01,All,Social Media,6136,246,98,1393.719970703125,4009.31005859375,1.690000057220459
172107,Referral Program,2023-05-26,Premium,Email,8074,779,52,4004.929931640625,8535.8798828125,2.5899999141693115
172129,Weekend Special,2024-02-26,New Users,Social Media,3732,641,13,4628.43994140625,6518.93017578125,3.8399999141693115
172480,App Push Notification,2024-06-03,All,Social Media,5433,351,40,4331.18017578125,3667.320068359375,2.9600000381469727
172626,Festival Offer,2023-12-21,Premium,Email,2884,201,42,1895.050048828125,9185.9697265625,2.609999895095825
172735,Category Promotion,2023-06-21,Inactive,App,7646,689,86,3296.510009765625,3438.949951171875,3.5399999618530273
172828,Category Promotion,2024-03-31,Inactive,Email,8250,932,89,1849.9000244140625,7766.43017578125,3.5999999046325684
172859,App Push Notification,2023-05-25,New Users,SMS,5146,176,67,4470.7900390625,9770.5,1.5700000524520874
172893,Membership Drive,2024-09-30,Inactive,Social Media,7094,972,64,3221.909912109375,4439.81982421875,3.880000114440918
173175,Membership Drive,2023-06-26,Inactive,SMS,8846,109,25,3233.330078125,8845.91015625,3.5799999237060547
173278,Email Campaign,2023-10-25,All,App,9618,484,100,1683.510009765625,9644.490234375,2.4700000286102295
173345,New User Discount,2023-10-13,Premium,SMS,7588,940,29,4105.68017578125,4163.72021484375,2.9200000762939453
173686,Flash Sale,2024-01-12,New Users,SMS,4450,537,64,4525.1201171875,6089.64990234375,3.6600000858306885
173726,Email Campaign,2024-05-16,New Users,SMS,9909,460,66,2206.919921875,5477.35986328125,2.640000104904175
173976,Category Promotion,2023-09-13,New Users,Email,5401,515,51,4991.759765625,3085.39990234375,3.690000057220459
174070,Weekend Special,2024-03-07,New Users,Social Media,9580,573,72,4307.2998046875,9512.0703125,2.680000066757202
174414,New User Discount,2024-04-29,All,Social Media,2991,426,80,1600.3399658203125,2589.68994140625,2.700000047683716
174479,New User Discount,2024-07-22,All,Social Media,3799,998,24,3398.22998046875,7590.7900390625,2.8399999141693115
174517,Weekend Special,2024-02-16,New Users,SMS,6518,639,11,3056.9599609375,9530.599609375,3.7699999809265137
174580,App Push Notification,2024-02-24,Inactive,SMS,6261,138,19,2310.85009765625,5280.85009765625,2.869999885559082
174638,Membership Drive,2023-11-13,New Users,SMS,9254,892,49,4276.47021484375,6695.22021484375,3.799999952316284
175213,Referral Program,2024-10-06,New Users,Email,6788,454,19,4454.2099609375,8202.7001953125,3.5399999618530273
175411,Membership Drive,2024-09-11,Inactive,SMS,1032,709,23,2471.489990234375,5235.0498046875,2.490000009536743
175472,App Push Notification,2024-01-20,New Users,SMS,2906,596,89,4577.2998046875,4359.1201171875,3.7799999713897705
175630,Category Promotion,2023-04-19,New Users,Social Media,7164,241,40,2236.070068359375,6012.68994140625,3.180000066757202
175775,Email Campaign,2024-07-14,Premium,Email,3092,584,82,1450.6700439453125,6823.35986328125,1.8799999952316284
175779,Category Promotion,2024-10-03,Premium,Social Media,3255,612,10,2766.510009765625,9581.990234375,3.259999990463257
175791,Email Campaign,2023-04-04,Inactive,Social Media,5452,579,50,1988.75,7141.6201171875,1.7599999904632568
175990,Email Campaign,2024-02-20,Premium,SMS,4745,146,93,3483.699951171875,2295.219970703125,3.619999885559082
176026,Membership Drive,2024-08-25,Premium,Email,3563,833,82,2371.449951171875,9832.7001953125,2.440000057220459
176344,Category Promotion,2024-11-05,Inactive,App,4333,421,40,2714.780029296875,6697.8798828125,3.890000104904175
176606,App Push Notification,2023-04-14,New Users,Social Media,5120,513,39,3777.840087890625,8997.7802734375,3.130000114440918
176733,Weekend Special,2024-08-18,Inactive,Email,2270,735,37,3626.830078125,9659.01953125,3.1600000858306885
177706,Referral Program,2024-03-23,All,Email,6742,558,68,1729.06005859375,9872.919921875,2.4700000286102295
177944,Category Promotion,2023-10-06,Premium,SMS,2914,604,78,3580.719970703125,3019.719970703125,1.590000033378601
177980,New User Discount,2023-03-27,Inactive,Social Media,2168,995,14,3727.85009765625,3882.81005859375,3.430000066757202
178021,Flash Sale,2024-10-06,Inactive,Email,4171,561,65,4676.31982421875,2214.840087890625,3.119999885559082
178137,Weekend Special,2023-04-09,Inactive,Social Media,4705,578,38,3796.72998046875,6764.18017578125,2.799999952316284
178296,Festival Offer,2024-07-30,New Users,Social Media,5309,948,14,4401.240234375,3702.919921875,3.1500000953674316
178345,Festival Offer,2024-11-04,Inactive,Social Media,4229,914,84,1370.6300048828125,3521.159912109375,1.649999976158142
178703,App Push Notification,2023-04-25,Premium,Email,5015,568,26,1472.31005859375,3712.889892578125,2.930000066757202
178824,Membership Drive,2023-07-14,All,Email,5858,664,100,3842.090087890625,3792.75,2.5
179060,New User Discount,2023-12-06,All,SMS,5201,624,12,3292.39990234375,4869.22021484375,2.0
179090,Weekend Special,2024-07-23,Inactive,Social Media,7563,388,33,3823.919921875,3005.4599609375,3.1500000953674316
179095,Category Promotion,2024-04-18,Inactive,App,2118,138,75,2907.2900390625,3537.39990234375,2.299999952316284
179157,Festival Offer,2024-05-11,Inactive,App,2347,522,74,2792.60009765625,5769.81982421875,3.4700000286102295
179349,Flash Sale,2023-03-18,New Users,Social Media,7518,588,10,2842.070068359375,4104.47021484375,2.2699999809265137
179518,Email Campaign,2024-03-26,Inactive,SMS,8918,116,28,4857.56005859375,3563.919921875,2.6700000762939453
179647,App Push Notification,2023-06-26,New Users,Social Media,6655,148,38,4646.52978515625,3329.469970703125,3.7100000381469727
179831,Category Promotion,2024-01-05,Premium,SMS,7654,899,74,1960.1099853515625,8611.9404296875,3.0199999809265137
180135,Festival Offer,2023-11-24,Premium,App,9468,952,99,3661.949951171875,7288.93994140625,3.0
180390,Festival Offer,2024-08-11,All,App,7727,508,76,2957.52001953125,4549.5498046875,1.850000023841858
180434,Weekend Special,2024-08-16,All,Email,8695,565,51,1619.300048828125,7207.5498046875,2.569999933242798
180547,Referral Program,2024-05-31,Inactive,App,4350,223,75,2835.050048828125,7092.39990234375,2.009999990463257
180610,Membership Drive,2023-09-15,New Users,Social Media,2423,168,55,1524.300048828125,9705.8701171875,2.609999895095825
181056,Membership Drive,2024-01-26,New Users,SMS,3807,506,56,2131.659912109375,4020.780029296875,2.119999885559082
181070,App Push Notification,2024-10-22,Inactive,SMS,7265,110,22,2495.4599609375,8618.5302734375,1.940000057220459
181141,Festival Offer,2023-05-05,All,SMS,8451,312,32,2196.570068359375,5125.64990234375,1.5399999618530273
181751,Weekend Special,2023-09-16,Premium,SMS,7832,873,83,1352.4100341796875,7661.10986328125,2.0899999141693115
182260,Referral Program,2023-04-08,All,SMS,5127,218,18,3980.610107421875,7601.7900390625,1.600000023841858
182422,App Push Notification,2024-03-21,New Users,Email,2109,937,18,2351.5,8164.919921875,2.1500000953674316
182600,App Push Notification,2023-07-27,Inactive,App,7448,496,85,3137.31005859375,2076.570068359375,1.940000057220459
182644,App Push Notification,2024-09-29,Inactive,Email,1185,780,48,3687.22998046875,9066.6103515625,3.5399999618530273
182648,Email Campaign,2024-07-10,Premium,Social Media,8244,433,63,2518.0400390625,7213.8701171875,2.6500000953674316
182690,Festival Offer,2023-06-08,Premium,App,7433,251,37,2973.35009765625,4816.81982421875,3.549999952316284
182746,App Push Notification,2023-04-24,All,Email,7710,470,51,1536.8699951171875,6137.64990234375,3.630000114440918
182847,Referral Program,2023-09-20,All,App,7072,549,51,4935.60009765625,7600.240234375,2.240000009536743
182910,Weekend Special,2023-11-15,Premium,Email,2360,426,60,2459.43994140625,5150.2900390625,3.7100000381469727
183130,New User Discount,2024-05-20,Premium,Email,2783,871,19,1889.25,9407.349609375,2.450000047683716
183386,New User Discount,2023-12-12,New Users,SMS,9855,522,26,1082.1500244140625,5331.259765625,2.2300000190734863
183638,Category Promotion,2023-12-13,New Users,SMS,2625,814,81,4619.33984375,6648.8701171875,1.9700000286102295
183687,Festival Offer,2024-10-04,New Users,Email,6759,534,22,2307.5400390625,8842.150390625,3.3499999046325684
183776,Referral Program,2023-09-29,Premium,Email,8988,374,19,1511.9599609375,7910.3701171875,1.8700000047683716
183782,App Push Notification,2024-07-18,All,Email,2867,918,86,4764.009765625,8747.8701171875,1.5199999809265137
184072,Flash Sale,2024-09-21,New Users,App,2439,448,21,1263.489990234375,9843.33984375,3.880000114440918
184088,Festival Offer,2024-07-04,New Users,Email,3280,568,86,1233.2900390625,5501.8701171875,3.609999895095825
184133,Flash Sale,2024-07-12,All,SMS,4938,556,52,1232.9100341796875,2892.72998046875,1.5800000429153442
184157,Flash Sale,2024-09-26,All,SMS,5611,444,77,1389.3499755859375,7382.89013671875,3.890000104904175
184294,Membership Drive,2023-11-08,All,App,4493,704,21,4749.4599609375,8444.98046875,3.7200000286102295
184611,Referral Program,2024-03-01,All,SMS,5980,872,61,4618.56005859375,9891.0703125,2.5299999713897705
184976,New User Discount,2023-03-26,All,Email,6515,978,55,3612.39990234375,4154.14990234375,1.5700000524520874
185180,App Push Notification,2023-11-03,Premium,Email,7549,444,22,3644.010009765625,8899.6201171875,2.200000047683716
185268,Weekend Special,2024-02-04,All,Email,9562,881,93,2007.6199951171875,6934.64990234375,3.890000104904175
185421,App Push Notification,2024-05-19,Inactive,App,5199,168,11,4365.18994140625,8912.599609375,1.8600000143051147
185571,Festival Offer,2023-07-30,All,Email,2188,296,69,3452.330078125,9361.1904296875,3.7899999618530273
185728,Flash Sale,2024-10-05,Inactive,SMS,2108,412,45,4877.22998046875,2501.89990234375,3.2699999809265137
186094,App Push Notification,2024-07-02,Inactive,SMS,5915,402,50,2214.75,2233.469970703125,2.869999885559082
186544,Flash Sale,2024-02-05,All,App,4647,449,11,3554.72998046875,5152.27978515625,2.7799999713897705
187197,Flash Sale,2023-12-30,All,App,2692,294,38,3682.110107421875,6524.919921875,1.8899999856948853
187270,New User Discount,2024-09-14,New Users,App,3515,632,34,3819.449951171875,9715.990234375,2.240000009536743
187926,Category Promotion,2023-05-15,New Users,Social Media,4778,267,77,2565.27001953125,7402.77001953125,2.819999933242798
188504,App Push Notification,2023-03-22,New Users,Social Media,3868,219,37,2023.1199951171875,6476.33984375,2.490000009536743
189210,Flash Sale,2023-04-09,All,SMS,9325,732,90,3843.929931640625,9037.6796875,1.940000057220459
189306,Weekend Special,2024-07-13,New Users,App,5057,538,49,3384.47998046875,3133.760009765625,2.559999942779541
190944,Category Promotion,2024-08-08,Inactive,SMS,7803,155,85,1334.530029296875,4418.330078125,3.7100000381469727
191098,Flash Sale,2023-08-22,Premium,Email,9402,856,24,1117.8399658203125,2818.64990234375,2.9800000190734863
191230,Festival Offer,2023-07-21,Premium,SMS,6640,331,47,2369.260009765625,2520.9599609375,2.369999885559082
191408,Weekend Special,2024-04-11,Premium,Email,3099,505,40,1887.8599853515625,4771.27978515625,2.880000114440918
191653,New User Discount,2023-09-27,Inactive,SMS,6376,596,37,3035.070068359375,2597.840087890625,2.309999942779541
192038,Category Promotion,2024-08-17,All,SMS,3954,561,21,2906.43994140625,2124.199951171875,3.8499999046325684
192426,Category Promotion,2024-08-25,Inactive,App,1189,735,46,2554.760009765625,2730.5,3.180000066757202
192501,Email Campaign,2024-10-25,Inactive,Email,4970,343,53,1947.22998046875,9461.8701171875,3.4100000858306885
192818,Weekend Special,2024-04-24,All,Social Media,1263,204,45,2886.580078125,3010.340087890625,3.4000000953674316
192859,Referral Program,2024-01-09,All,Email,2207,429,37,2387.570068359375,8605.7998046875,2.930000066757202
192979,App Push Notification,2023-07-01,All,Social Media,6646,766,91,2477.43994140625,8691.83984375,2.2799999713897705
193101,Category Promotion,2024-06-28,Premium,Email,1897,860,94,3452.590087890625,2721.550048828125,1.5199999809265137
193185,Festival Offer,2023-10-24,Inactive,Email,6004,534,23,2346.300048828125,4030.60009765625,3.559999942779541
193199,Membership Drive,2023-04-04,All,Email,1201,352,53,2753.949951171875,3038.8798828125,1.600000023841858
193262,App Push Notification,2023-12-01,Premium,Social Media,8220,622,81,4525.43017578125,3853.949951171875,2.109999895095825
193975,Festival Offer,2024-01-22,Premium,SMS,1293,211,14,3056.6298828125,5321.669921875,2.2200000286102295
194088,Email Campaign,2023-11-11,All,Social Media,4299,519,18,3496.889892578125,7879.5,3.1500000953674316
194090,Membership Drive,2023-04-17,Inactive,SMS,9374,522,13,3939.800048828125,6900.259765625,1.840000033378601
194106,New User Discount,2023-08-30,Premium,App,2119,242,17,1619.5999755859375,2406.6201171875,2.299999952316284
194155,Festival Offer,2023-07-18,Premium,Social Media,3906,799,28,3342.0400390625,7592.72998046875,1.9500000476837158
194159,Festival Offer,2023-11-02,Premium,Email,7482,153,22,1167.18994140625,2605.530029296875,2.7699999809265137
194212,Festival Offer,2024-08-12,Inactive,Social Media,5986,968,70,2878.81005859375,8007.85986328125,1.899999976158142
194328,Weekend Special,2024-09-16,Premium,SMS,3032,528,44,4537.0400390625,6317.3798828125,2.5299999713897705
194588,Category Promotion,2023-05-04,Inactive,Email,8610,118,46,3350.489990234375,9849.4404296875,1.649999976158142
194669,App Push Notification,2023-10-04,Inactive,Social Media,9834,217,42,2814.6298828125,8101.58984375,1.8899999856948853
195122,Flash Sale,2024-06-04,All,SMS,4763,343,68,2407.110107421875,3641.06005859375,3.990000009536743
195184,Membership Drive,2024-07-14,Premium,Email,2588,348,10,2145.090087890625,3088.179931640625,2.569999933242798
195211,Weekend Special,2024-05-16,Premium,Email,1901,986,46,3353.969970703125,6360.18994140625,2.549999952316284
195261,Festival Offer,2023-12-08,Premium,SMS,5800,915,12,3629.3798828125,5089.259765625,3.950000047683716
195292,App Push Notification,2023-11-25,Inactive,SMS,1262,322,66,4070.679931640625,3938.570068359375,2.559999942779541
195392,Membership Drive,2024-08-20,Inactive,App,2018,621,31,1872.6300048828125,7240.22021484375,3.3399999141693115
195538,New User Discount,2024-04-26,Premium,App,5285,357,46,1904.9300537109375,4379.56005859375,2.549999952316284
195795,Festival Offer,2023-10-19,Premium,Social Media,5867,539,82,4182.9599609375,5668.93017578125,3.259999990463257
195911,New User Discount,2024-02-18,Premium,App,1276,904,100,2357.110107421875,8718.1103515625,2.299999952316284
195934,Category Promotion,2024-01-24,New Users,Email,7985,411,64,3685.8701171875,4196.60986328125,3.5999999046325684
196046,New User Discount,2023-03-17,Inactive,SMS,8489,529,45,1090.489990234375,2050.840087890625,3.819999933242798
