order_id,customer_id,order_date,order_total,payment_method,store_id,promised_delivery_time,actual_delivery_time,delivery_status,delivery_delay_hrs,order_day,order_week,order_month,order_year,day_of_week,is_weekend,order_hour,is_peak_hour,on_time_delivery,actual_delivery_day,promised_delivery_day,delivery_diff_days,delivery_speed_hrs,is_cod,is_high_value_order,log_order_total,daily_order_flag,is_month_start,is_month_end
2767430579,16424635,2023-10-21 07:51:34,2819.800048828125,wallet,8979,2023-10-21 08:04:34,2023-10-21 08:11:34,Slightly Delayed,0.1166666666666666,21,42,10,2023,5,1,7,0,0,2023-10-21,2023-10-21,0.004861111111111111,0.3333333333333333,0,1,7.944775828953633,1,0,0
2770948451,22077605,2023-04-27 07:44:43,1775.719970703125,wallet,2637,2023-04-27 08:03:43,2023-04-27 08:22:43,Significantly Delayed,0.3166666666666666,27,17,4,2023,3,0,7,0,0,2023-04-27,2023-04-27,0.013194444444444444,0.6333333333333333,0,0,7.482524230313649,1,0,0
2772154780,50899600,2024-07-18 14:39:59,370.80999755859375,card,8242,2024-07-18 14:52:59,2024-07-18 14:51:59,On Time,-0.0166666666666666,18,29,7,2024,3,0,14,0,1,2024-07-18,2024-07-18,-0.0006944444444444445,0.2,0,0,5.9183829645401165,1,0,0
2773034272,36400756,2024-06-27 04:28:30,2309.25,wallet,224,2024-06-27 04:45:30,2024-06-27 04:49:30,On Time,0.0666666666666666,27,26,6,2024,3,0,4,0,0,2024-06-27,2024-06-27,0.002777777777777778,0.35,0,1,7.74511102276815,1,0,0
2778606949,33675108,2024-10-13 13:58:43,3510.280029296875,card,2277,2024-10-13 14:09:43,2024-10-13 14:09:43,On Time,0.0,13,41,10,2024,6,1,13,0,1,2024-10-13,2024-10-13,0.0,0.18333333333333332,0,1,8.163735930691423,1,0,0
2784959025,59207798,2023-04-07 02:30:48,4477.39013671875,card,3392,2023-04-07 02:46:48,2023-04-07 02:49:48,On Time,0.05,7,14,4,2023,4,0,2,0,0,2023-04-07,2023-04-07,0.0020833333333333333,0.31666666666666665,0,1,8.407018916346908,1,0,0
2785412612,60210778,2024-03-18 21:22:29,1439.5799560546875,card,7667,2024-03-18 21:35:29,2024-03-18 21:31:29,On Time,-0.0666666666666666,18,12,3,2024,0,0,21,1,1,2024-03-18,2024-03-18,-0.002777777777777778,0.15,0,0,7.272801058749337,1,0,0
2785467351,59009727,2024-05-12 13:19:57,2848.419921875,wallet,4300,2024-05-12 13:36:57,2024-05-12 13:51:57,Slightly Delayed,0.25,12,19,5,2024,6,1,13,0,0,2024-05-12,2024-05-12,0.010416666666666666,0.5333333333333333,0,1,7.954870716362185,1,0,0
2793120553,6622751,2023-06-24 10:51:53,3090.14990234375,cash,4491,2023-06-24 11:10:53,2023-06-24 11:11:53,On Time,0.0166666666666666,24,25,6,2023,5,1,10,0,0,2023-06-24,2023-06-24,0.0006944444444444445,0.3333333333333333,0,1,8.036298437346936,1,0,0
2793638565,26844216,2024-02-11 08:28:16,2375.75,upi,9500,2024-02-11 08:41:16,2024-02-11 08:36:16,On Time,-0.0833333333333333,11,6,2,2024,6,1,8,0,1,2024-02-11,2024-02-11,-0.003472222222222222,0.13333333333333333,0,1,7.77348928723914,1,0,0
2801605687,16561710,2024-03-04 21:19:44,1956.010009765625,card,4864,2024-03-04 21:31:44,2024-03-04 21:27:44,On Time,-0.0666666666666666,4,10,3,2024,0,0,21,1,1,2024-03-04,2024-03-04,-0.002777777777777778,0.13333333333333333,0,0,7.579173082235129,1,0,0
2802653261,9987182,2024-10-07 16:33:53,1481.989990234375,upi,1650,2024-10-07 16:47:53,2024-10-07 16:43:53,On Time,-0.0666666666666666,7,41,10,2024,0,0,16,0,1,2024-10-07,2024-10-07,-0.002777777777777778,0.16666666666666666,0,0,7.301815592441772,1,0,0
2802699236,83262890,2024-05-08 21:07:08,576.219970703125,wallet,746,2024-05-08 21:20:08,2024-05-08 21:46:08,Significantly Delayed,0.4333333333333333,8,19,5,2024,2,0,21,1,0,2024-05-08,2024-05-08,0.018055555555555554,0.65,0,0,6.358223425578938,1,0,0
2803081135,42262168,2023-06-10 21:55:58,1389.9200439453125,wallet,9047,2023-06-10 22:06:58,2023-06-10 22:07:58,On Time,0.0166666666666666,10,23,6,2023,5,1,21,1,0,2023-06-10,2023-06-10,0.0006944444444444445,0.2,0,0,7.237720709283074,1,0,0
2806868282,67952740,2024-09-26 15:13:34,949.72998046875,card,2193,2024-09-26 15:30:34,2024-09-26 15:27:34,On Time,-0.05,26,39,9,2024,3,0,15,0,1,2024-09-26,2024-09-26,-0.0020833333333333333,0.23333333333333334,0,0,6.857230090019493,1,0,0
2807397566,28663279,2024-05-19 10:01:31,1361.06005859375,cash,7020,2024-05-19 10:12:31,2024-05-19 10:16:31,On Time,0.0666666666666666,19,20,5,2024,6,1,10,0,0,2024-05-19,2024-05-19,0.002777777777777778,0.25,0,0,7.216753581621074,1,0,0
2807487047,90448312,2024-11-03 13:30:45,3868.2099609375,wallet,90,2024-11-03 13:41:45,2024-11-03 13:43:45,On Time,0.0333333333333333,3,44,11,2024,6,1,13,0,0,2024-11-03,2024-11-03,0.001388888888888889,0.21666666666666667,0,1,8.260805620722916,1,0,0
2807634451,84986716,2024-03-15 00:16:18,3196.919921875,wallet,3673,2024-03-15 00:36:18,2024-03-15 00:41:18,On Time,0.0833333333333333,15,11,3,2024,4,0,0,0,0,2024-03-15,2024-03-15,0.003472222222222222,0.4166666666666667,0,1,8.07025585301629,1,0,0
2808133351,11071601,2023-12-03 11:14:33,2922.679931640625,cash,3774,2023-12-03 11:27:33,2023-12-03 11:27:33,On Time,0.0,3,48,12,2023,6,1,11,0,1,2023-12-03,2023-12-03,0.0,0.21666666666666667,0,1,7.980598352375006,1,0,0
2811268404,98691989,2023-07-21 16:42:28,2599.64990234375,upi,6744,2023-07-21 16:57:28,2023-07-21 17:27:28,Significantly Delayed,0.5,21,29,7,2023,4,0,16,0,0,2023-07-21,2023-07-21,0.020833333333333332,0.75,0,1,7.863516655214071,1,0,0
2811341619,30188374,2024-05-24 20:17:58,947.9500122070312,cash,3931,2024-05-24 20:27:58,2024-05-24 20:30:58,On Time,0.05,24,21,5,2024,4,0,20,1,0,2024-05-24,2024-05-24,0.0020833333333333333,0.21666666666666667,0,0,6.855356123046653,1,0,0
2815855636,38808614,2023-07-28 10:14:31,3710.550048828125,card,3090,2023-07-28 10:29:31,2023-07-28 10:32:31,On Time,0.05,28,30,7,2023,4,0,10,0,0,2023-07-28,2023-07-28,0.0020833333333333333,0.3,0,1,8.219204871264777,1,0,0
2817281674,73869823,2023-09-16 13:27:51,923.0900268554688,upi,5058,2023-09-16 13:39:51,2023-09-16 13:40:51,On Time,0.0166666666666666,16,37,9,2023,5,1,13,0,0,2023-09-16,2023-09-16,0.0006944444444444445,0.21666666666666667,0,0,6.828809498557291,1,0,0
2818967815,74212242,2024-04-08 21:17:51,1612.0400390625,cash,1934,2024-04-08 21:35:51,2024-04-08 22:05:51,Significantly Delayed,0.5,8,15,4,2024,0,0,21,1,0,2024-04-08,2024-04-08,0.020833333333333332,0.8,0,0,7.385875900546516,1,0,0
2819200158,64497538,2023-07-23 14:42:43,1263.550048828125,cash,8084,2023-07-23 14:54:43,2023-07-23 14:56:43,On Time,0.0333333333333333,23,29,7,2023,6,1,14,0,0,2023-07-23,2023-07-23,0.001388888888888889,0.23333333333333334,0,0,7.142471645262006,1,0,0
2819297954,5540556,2024-04-07 15:53:26,1762.489990234375,cash,3250,2024-04-07 16:05:26,2024-04-07 16:08:26,On Time,0.05,7,14,4,2024,6,1,15,0,0,2024-04-07,2024-04-07,0.0020833333333333333,0.25,0,0,7.475050073580823,1,0,0
2819953077,25128143,2023-11-22 08:33:47,1887.3299560546875,cash,122,2023-11-22 08:49:47,2023-11-22 09:01:47,Slightly Delayed,0.2,22,47,11,2023,2,0,8,0,0,2023-11-22,2023-11-22,0.008333333333333333,0.4666666666666667,0,0,7.543448096295322,1,0,0
2823404098,81377917,2024-03-03 03:19:55,2699.139892578125,wallet,1184,2024-03-03 03:33:55,2024-03-03 03:31:55,On Time,-0.0333333333333333,3,9,3,2024,6,1,3,0,1,2024-03-03,2024-03-03,-0.001388888888888889,0.2,0,1,7.9010588627161935,1,0,0
2826150539,24456825,2023-11-05 10:24:11,2121.580078125,card,6711,2023-11-05 10:42:11,2023-11-05 10:47:11,On Time,0.0833333333333333,5,44,11,2023,6,1,10,0,0,2023-11-05,2023-11-05,0.003472222222222222,0.38333333333333336,0,1,7.660387645683469,1,0,0
2827266949,93675757,2024-09-17 07:51:52,3334.820068359375,card,2763,2024-09-17 08:10:52,2024-09-17 08:18:52,Slightly Delayed,0.1333333333333333,17,38,9,2024,1,0,7,0,0,2024-09-17,2024-09-17,0.005555555555555556,0.45,0,1,8.112473825680908,1,0,0
2834429147,66742602,2023-10-04 04:52:48,1482.3800048828125,wallet,4363,2023-10-04 05:08:48,2023-10-04 05:15:48,Slightly Delayed,0.1166666666666666,4,40,10,2023,2,0,4,0,0,2023-10-04,2023-10-04,0.004861111111111111,0.38333333333333336,0,0,7.302078549963137,1,0,0
2836701831,62323608,2024-06-13 14:15:45,354.5199890136719,card,5443,2024-06-13 14:27:45,2024-06-13 14:31:45,On Time,0.0666666666666666,13,24,6,2024,3,0,14,0,0,2024-06-13,2024-06-13,0.002777777777777778,0.26666666666666666,0,0,5.873581475549127,1,0,0
2840314717,26432512,2023-06-27 23:33:21,1825.1600341796875,wallet,627,2023-06-27 23:52:21,2023-06-27 23:51:21,On Time,-0.0166666666666666,27,26,6,2023,1,0,23,0,1,2023-06-27,2023-06-27,-0.0006944444444444445,0.3,0,0,7.509970699253076,1,0,0
2840526544,63360864,2023-03-28 07:24:51,3795.4599609375,cash,323,2023-03-28 07:36:51,2023-03-28 07:38:51,On Time,0.0333333333333333,28,13,3,2023,1,0,7,0,0,2023-03-28,2023-03-28,0.001388888888888889,0.23333333333333334,0,1,8.241824322288576,1,0,0
2843642858,46208150,2024-03-14 06:53:23,831.0999755859375,cash,632,2024-03-14 07:05:23,2024-03-14 07:07:23,On Time,0.0333333333333333,14,11,3,2024,3,0,6,0,0,2024-03-14,2024-03-14,0.001388888888888889,0.23333333333333334,0,0,6.723952596566085,1,0,0
2845333894,4192351,2024-04-28 13:19:13,4555.81005859375,upi,5891,2024-04-28 13:32:13,2024-04-28 13:43:13,Slightly Delayed,0.1833333333333333,28,17,4,2024,6,1,13,0,0,2024-04-28,2024-04-28,0.007638888888888889,0.4,0,1,8.424378109156168,1,0,1
2845954128,31324823,2024-07-04 16:45:53,1467.7900390625,cash,9643,2024-07-04 16:58:53,2024-07-04 16:56:53,On Time,-0.0333333333333333,4,27,7,2024,3,0,16,0,1,2024-07-04,2024-07-04,-0.001388888888888889,0.18333333333333332,0,0,7.292194238159203,1,0,0
2846340681,77085443,2023-06-08 06:18:52,2923.64990234375,cash,3321,2023-06-08 06:29:52,2023-06-08 06:32:52,On Time,0.05,8,23,6,2023,3,0,6,0,0,2023-06-08,2023-06-08,0.0020833333333333333,0.23333333333333334,0,1,7.980930060995947,1,0,0
2847236502,6812439,2024-07-16 10:47:30,127.08000183105467,wallet,3484,2024-07-16 11:07:30,2024-07-16 11:10:30,On Time,0.05,16,29,7,2024,1,0,10,0,0,2024-07-16,2024-07-16,0.0020833333333333333,0.38333333333333336,0,0,4.852655082984639,1,0,0
2854202683,23081177,2023-10-18 18:01:41,5105.990234375,card,9411,2023-10-18 18:19:41,2023-10-18 18:27:41,Slightly Delayed,0.1333333333333333,18,42,10,2023,2,0,18,1,0,2023-10-18,2023-10-18,0.005555555555555556,0.43333333333333335,0,1,8.538365514441978,1,0,0
2855402284,33370343,2023-07-30 00:48:32,3570.080078125,wallet,6762,2023-07-30 01:02:32,2023-07-30 01:05:32,On Time,0.05,30,30,7,2023,6,1,0,0,0,2023-07-30,2023-07-30,0.0020833333333333333,0.2833333333333333,0,1,8.18062337190897,1,0,1
2858966982,77214094,2024-04-25 10:21:37,2280.300048828125,card,4073,2024-04-25 10:34:37,2024-04-25 10:29:37,On Time,-0.0833333333333333,25,17,4,2024,3,0,10,0,1,2024-04-25,2024-04-25,-0.003472222222222222,0.13333333333333333,0,1,7.7325007563024695,1,0,0
2859167116,40626729,2024-10-15 17:45:27,1613.1099853515625,upi,3227,2024-10-15 17:55:27,2024-10-15 18:10:27,Slightly Delayed,0.25,15,42,10,2024,1,0,17,0,0,2024-10-15,2024-10-15,0.010416666666666666,0.4166666666666667,0,0,7.3865389910878125,1,0,0
2859660695,33685414,2023-08-02 04:36:07,1022.6199951171876,upi,9876,2023-08-02 04:53:07,2023-08-02 05:06:07,Slightly Delayed,0.2166666666666666,2,31,8,2023,2,0,4,0,0,2023-08-02,2023-08-02,0.009027777777777777,0.5,0,0,6.931100638206987,1,0,0
2860246948,8791577,2024-09-25 22:16:59,1613.5699462890625,wallet,3797,2024-09-25 22:29:59,2024-09-25 22:58:59,Significantly Delayed,0.4833333333333333,25,39,9,2024,2,0,22,1,0,2024-09-25,2024-09-25,0.02013888888888889,0.7,0,0,7.386823913068529,1,0,0
2864819888,9419030,2024-04-19 19:38:25,1973.6500244140625,card,8666,2024-04-19 19:49:25,2024-04-19 19:53:25,On Time,0.0666666666666666,19,16,4,2024,4,0,19,1,0,2024-04-19,2024-04-19,0.002777777777777778,0.25,0,0,7.588146458804624,1,0,0
2865872281,49970560,2024-09-13 23:51:04,3543.669921875,wallet,2005,2024-09-14 00:02:04,2024-09-14 00:13:04,Slightly Delayed,0.1833333333333333,13,37,9,2024,4,0,23,0,0,2024-09-14,2024-09-14,0.007638888888888889,0.36666666666666664,0,1,8.17320032373551,1,0,0
2867008541,99594960,2023-12-20 17:42:19,1763.7900390625,card,8989,2023-12-20 17:59:19,2023-12-20 18:11:19,Slightly Delayed,0.2,20,51,12,2023,2,0,17,0,0,2023-12-20,2023-12-20,0.008333333333333333,0.48333333333333334,0,0,7.4757870042530845,1,0,0
2871448124,81091233,2024-05-28 05:42:27,1538.550048828125,cash,779,2024-05-28 06:00:27,2024-05-28 06:04:27,On Time,0.0666666666666666,28,22,5,2024,1,0,5,0,0,2024-05-28,2024-05-28,0.002777777777777778,0.36666666666666664,0,0,7.3392454766302935,1,0,0
2874220576,99734256,2023-10-04 07:00:43,4341.2099609375,wallet,7563,2023-10-04 07:13:43,2023-10-04 07:10:43,On Time,-0.05,4,40,10,2023,2,0,7,0,1,2023-10-04,2023-10-04,-0.0020833333333333333,0.16666666666666666,0,1,8.376138705081546,1,0,0
2875550803,40387944,2024-02-28 14:00:15,1776.3199462890625,upi,5708,2024-02-28 14:12:15,2024-02-28 14:11:15,On Time,-0.0166666666666666,28,9,2,2024,2,0,14,0,1,2024-02-28,2024-02-28,-0.0006944444444444445,0.18333333333333332,0,0,7.482861860506697,1,0,1
2878307830,97150234,2024-05-01 15:04:50,2165.97998046875,upi,8518,2024-05-01 15:22:50,2024-05-01 15:37:50,Slightly Delayed,0.25,1,18,5,2024,2,0,15,0,0,2024-05-01,2024-05-01,0.010416666666666666,0.55,0,1,7.681089763131318,1,1,0
2878422829,84641682,2024-07-16 05:47:46,3560.10009765625,wallet,3937,2024-07-16 06:06:46,2024-07-16 06:01:46,On Time,-0.0833333333333333,16,29,7,2024,1,0,5,0,1,2024-07-16,2024-07-16,-0.003472222222222222,0.23333333333333334,0,1,8.177824792305982,1,0,0
2885541999,40275138,2023-09-13 22:13:12,87.30000305175781,cash,7271,2023-09-13 22:27:12,2023-09-13 22:24:12,On Time,-0.05,13,37,9,2023,2,0,22,1,1,2023-09-13,2023-09-13,-0.0020833333333333333,0.18333333333333332,0,0,4.4807401421711575,1,0,0
2886463378,6853981,2023-12-24 19:17:51,141.27999877929688,upi,2329,2023-12-24 19:31:51,2023-12-24 19:54:51,Significantly Delayed,0.3833333333333333,24,51,12,2023,6,1,19,1,0,2023-12-24,2023-12-24,0.01597222222222222,0.6166666666666667,0,0,4.957796938500671,1,0,0
2888179397,51341672,2023-08-26 18:51:22,3461.9599609375,upi,3841,2023-08-26 19:09:22,2023-08-26 19:17:22,Slightly Delayed,0.1333333333333333,26,34,8,2023,5,1,18,1,0,2023-08-26,2023-08-26,0.005555555555555556,0.43333333333333335,0,1,8.14987898237702,1,0,0
2889700050,84848018,2024-04-30 16:22:26,2706.5400390625,wallet,78,2024-04-30 16:33:26,2024-04-30 16:36:26,On Time,0.05,30,18,4,2024,1,0,16,0,0,2024-04-30,2024-04-30,0.0020833333333333333,0.23333333333333334,0,1,7.903795766969864,1,0,1
2892588628,54797119,2024-04-19 18:35:27,302.82000732421875,wallet,7662,2024-04-19 18:52:27,2024-04-19 18:59:27,Slightly Delayed,0.1166666666666666,19,16,4,2024,4,0,18,1,0,2024-04-19,2024-04-19,0.004861111111111111,0.4,0,0,5.716435444886615,1,0,0
2893244627,11493380,2024-10-10 18:17:29,3331.280029296875,cash,2343,2024-10-10 18:28:29,2024-10-10 18:39:29,Slightly Delayed,0.1833333333333333,10,41,10,2024,3,0,18,1,0,2024-10-10,2024-10-10,0.007638888888888889,0.36666666666666664,0,1,8.111412042161392,1,0,0
2893800377,57892837,2024-03-22 11:38:50,1966.1400146484373,card,4427,2024-03-22 11:57:50,2024-03-22 11:53:50,On Time,-0.0666666666666666,22,12,3,2024,4,0,11,0,1,2024-03-22,2024-03-22,-0.002777777777777778,0.25,0,0,7.584335997680073,1,0,0
2895464675,94281220,2023-04-20 10:15:02,935.6400146484376,cash,660,2023-04-20 10:28:02,2023-04-20 10:40:02,Slightly Delayed,0.2,20,16,4,2023,3,0,10,0,0,2023-04-20,2023-04-20,0.008333333333333333,0.4166666666666667,0,0,6.842299019142867,1,0,0
2895886759,69863493,2023-09-07 22:24:10,3005.639892578125,card,6836,2023-09-07 22:39:10,2023-09-07 22:45:10,Slightly Delayed,0.1,7,36,9,2023,3,0,22,1,0,2023-09-07,2023-09-07,0.004166666666666667,0.35,0,1,8.008578419441413,1,0,0
2896979776,30317733,2023-05-24 05:50:25,690.0800170898438,cash,3114,2023-05-24 06:01:25,2023-05-24 05:57:25,On Time,-0.0666666666666666,24,21,5,2023,2,0,5,0,1,2023-05-24,2023-05-24,-0.002777777777777778,0.11666666666666667,0,0,6.538255616035764,1,0,0
2899786983,31456752,2023-10-24 12:09:46,5183.93017578125,upi,4153,2023-10-24 12:20:46,2023-10-24 12:21:46,On Time,0.0166666666666666,24,43,10,2023,1,0,12,0,0,2023-10-24,2023-10-24,0.0006944444444444445,0.2,0,1,8.553511653992674,1,0,0
2902411553,93122847,2023-11-01 02:22:55,2910.3701171875,cash,3911,2023-11-01 02:39:55,2023-11-01 02:36:55,On Time,-0.05,1,44,11,2023,2,0,2,0,1,2023-11-01,2023-11-01,-0.0020833333333333333,0.23333333333333334,0,1,7.976379080008193,1,1,0
2907887532,85838438,2023-11-19 12:58:27,3870.659912109375,upi,954,2023-11-19 13:10:27,2023-11-19 13:09:27,On Time,-0.0166666666666666,19,46,11,2023,6,1,12,0,1,2023-11-19,2023-11-19,-0.0006944444444444445,0.18333333333333332,0,1,8.261438611922577,1,0,0
2913841018,46675763,2023-11-26 03:57:27,727.9500122070312,card,6719,2023-11-26 04:08:27,2023-11-26 04:08:27,On Time,0.0,26,47,11,2023,6,1,3,0,1,2023-11-26,2023-11-26,0.0,0.18333333333333332,0,0,6.591605159296878,1,0,0
2914056235,31456752,2024-01-02 12:50:42,432.3900146484375,card,2860,2024-01-02 13:10:42,2024-01-02 13:10:42,On Time,0.0,2,1,1,2024,1,0,12,0,1,2024-01-02,2024-01-02,0.0,0.3333333333333333,0,0,6.071638049262403,1,0,0
2914506024,31940833,2024-02-27 16:10:19,2230.610107421875,upi,9636,2024-02-27 16:23:19,2024-02-27 16:20:19,On Time,-0.05,27,9,2,2024,1,0,16,0,1,2024-02-27,2024-02-27,-0.0020833333333333333,0.16666666666666666,0,1,7.7104786251876245,1,0,1
2921310646,40117357,2024-07-08 14:27:33,2915.52001953125,wallet,4444,2024-07-08 14:42:33,2024-07-08 14:42:33,On Time,0.0,8,28,7,2024,0,0,14,0,1,2024-07-08,2024-07-08,0.0,0.25,0,1,7.978146410401661,1,0,0
2921621434,41194825,2023-08-17 21:00:25,1380.4599609375,upi,7990,2023-08-17 21:10:25,2023-08-17 21:15:25,On Time,0.0833333333333333,17,33,8,2023,3,0,21,1,0,2023-08-17,2023-08-17,0.003472222222222222,0.25,0,0,7.230896161632582,1,0,0
2929439019,63858550,2023-10-28 17:21:14,377.7999877929688,wallet,4113,2023-10-28 17:37:14,2023-10-28 17:35:14,On Time,-0.0333333333333333,28,43,10,2023,5,1,17,0,1,2023-10-28,2023-10-28,-0.001388888888888889,0.23333333333333334,0,0,5.9370083290863915,1,0,0
2929485756,30979436,2024-10-13 00:37:39,946.8599853515624,upi,7719,2024-10-13 00:57:39,2024-10-13 01:24:39,Significantly Delayed,0.45,13,41,10,2024,6,1,0,0,0,2024-10-13,2024-10-13,0.01875,0.7833333333333333,0,0,6.854206796570241,1,0,0
2929883167,41146001,2023-12-05 16:41:49,918.5800170898438,upi,9623,2023-12-05 17:01:49,2023-12-05 17:12:49,Slightly Delayed,0.1833333333333333,5,49,12,2023,1,0,16,0,0,2023-12-05,2023-12-05,0.007638888888888889,0.5166666666666667,0,0,6.823917062650581,1,0,0
2934547619,77161976,2024-06-01 20:59:04,3784.909912109375,card,1442,2024-06-01 21:11:04,2024-06-01 21:12:04,On Time,0.0166666666666666,1,22,6,2024,5,1,20,1,0,2024-06-01,2024-06-01,0.0006944444444444445,0.21666666666666667,0,1,8.239041536480714,1,1,0
2936701883,28286754,2024-03-02 09:00:52,1577.75,upi,688,2024-03-02 09:10:52,2024-03-02 09:13:52,On Time,0.05,2,9,3,2024,5,1,9,0,0,2024-03-02,2024-03-02,0.0020833333333333333,0.21666666666666667,0,0,7.364388673664701,1,0,0
2937550786,72946405,2023-08-06 08:03:35,1638.18994140625,card,2083,2023-08-06 08:18:35,2023-08-06 08:14:35,On Time,-0.0666666666666666,6,31,8,2023,6,1,8,0,1,2023-08-06,2023-08-06,-0.002777777777777778,0.18333333333333332,0,0,7.401957460623683,1,0,0
2937676500,11202130,2024-05-25 18:53:00,2018.47998046875,cash,8103,2024-05-25 19:08:00,2024-05-25 19:16:00,Slightly Delayed,0.1333333333333333,25,21,5,2024,5,1,18,1,0,2024-05-25,2024-05-25,0.005555555555555556,0.38333333333333336,0,0,7.610595321841557,1,0,0
2945185661,81102955,2023-07-09 12:02:20,374.6799926757813,card,1453,2023-07-09 12:20:20,2023-07-09 12:18:20,On Time,-0.0333333333333333,9,27,7,2023,6,1,12,0,1,2023-07-09,2023-07-09,-0.001388888888888889,0.26666666666666666,0,0,5.928737697703779,1,0,0
2947791133,19741509,2023-11-28 07:16:17,1379.52001953125,wallet,2712,2023-11-28 07:29:17,2023-11-28 07:25:17,On Time,-0.0666666666666666,28,48,11,2023,1,0,7,0,1,2023-11-28,2023-11-28,-0.002777777777777778,0.15,0,0,7.230215532917542,1,0,1
2948242102,13189939,2023-10-12 14:54:53,2132.75,wallet,6394,2023-10-12 15:14:53,2023-10-12 15:12:53,On Time,-0.0333333333333333,12,41,10,2023,3,0,14,0,1,2023-10-12,2023-10-12,-0.001388888888888889,0.3,0,1,7.665636274108651,1,0,0
2948696008,51872499,2024-04-10 10:05:48,3103.409912109375,cash,843,2024-04-10 10:22:48,2024-04-10 10:19:48,On Time,-0.05,10,15,4,2024,2,0,10,0,1,2024-04-10,2024-04-10,-0.0020833333333333333,0.23333333333333334,0,1,8.040578931897633,1,0,0
2954397481,93318833,2024-01-31 10:54:45,1120.5999755859375,wallet,582,2024-01-31 11:13:45,2024-01-31 11:15:45,On Time,0.0333333333333333,31,5,1,2024,2,0,10,0,0,2024-01-31,2024-01-31,0.001388888888888889,0.35,0,0,7.022511494513151,1,0,1
2954606845,14294171,2024-10-26 08:39:43,995.5599975585938,wallet,7556,2024-10-26 08:58:43,2024-10-26 08:54:43,On Time,-0.0666666666666666,26,43,10,2024,5,1,8,0,1,2024-10-26,2024-10-26,-0.002777777777777778,0.25,0,0,6.904309346128003,1,0,0
2955277471,79960955,2023-12-06 13:01:29,2514.4599609375,upi,329,2023-12-06 13:15:29,2023-12-06 13:35:29,Significantly Delayed,0.3333333333333333,6,49,12,2023,2,0,13,0,0,2023-12-06,2023-12-06,0.013888888888888888,0.5666666666666667,0,1,7.830210952864725,1,0,0
2959828441,9987182,2024-03-15 17:59:14,4265.83984375,card,2835,2024-03-15 18:13:14,2024-03-15 18:17:14,On Time,0.0666666666666666,15,11,3,2024,4,0,17,0,0,2024-03-15,2024-03-15,0.002777777777777778,0.3,0,1,8.35862874879482,1,0,0
2962076108,99824171,2024-06-13 04:42:25,1970.1300048828125,upi,978,2024-06-13 05:02:25,2024-06-13 05:02:25,On Time,0.0,13,24,6,2024,3,0,4,0,1,2024-06-13,2024-06-13,0.0,0.3333333333333333,0,0,7.586362263822185,1,0,0
2963187161,91448742,2024-06-18 12:05:53,169.8800048828125,card,401,2024-06-18 12:24:53,2024-06-18 12:36:53,Slightly Delayed,0.2,18,25,6,2024,1,0,12,0,0,2024-06-18,2024-06-18,0.008333333333333333,0.5166666666666667,0,0,5.140961584346341,1,0,0
2964153358,78725001,2023-06-12 00:26:35,878.7999877929688,card,2541,2023-06-12 00:42:35,2023-06-12 00:37:35,On Time,-0.0833333333333333,12,24,6,2023,0,0,0,0,1,2023-06-12,2023-06-12,-0.003472222222222222,0.18333333333333332,0,0,6.77969459503984,1,0,0
2965387566,47955004,2023-08-16 11:38:40,3578.469970703125,wallet,8895,2023-08-16 11:55:40,2023-08-16 12:00:40,On Time,0.0833333333333333,16,33,8,2023,2,0,11,0,0,2023-08-16,2023-08-16,0.003472222222222222,0.36666666666666664,0,1,8.182970015557615,1,0,0
2966187610,67310893,2023-04-13 01:04:17,1334.050048828125,wallet,4186,2023-04-13 01:22:17,2023-04-13 01:31:17,Slightly Delayed,0.15,13,15,4,2023,3,0,1,0,0,2023-04-13,2023-04-13,0.00625,0.45,0,0,7.1967240598905216,1,0,0
