campaign_id,campaign_name,date,channel,impressions,clicks,conversions,spend,revenue_generated
274398,New User Discount,2023-09-13,SMS,8514.0,947.0,16.0,2634.330078125,6667.9599609375
274506,Membership Drive,2024-09-29,Social Media,3515.0,912.0,32.0,3594.679931640625,7744.509765625
274580,Flash Sale,2023-09-11,App,5973.0,703.0,75.0,3900.64990234375,8081.02978515625
274625,Category Promotion,2023-07-13,App,3531.0,996.0,80.0,4304.58984375,8202.98046875
274702,App Push Notification,2024-03-05,Email,8415.0,894.0,17.0,4450.56982421875,9045.849609375
274731,Referral Program,2024-01-22,SMS,6414.0,565.0,83.0,4303.43994140625,6179.9501953125
275016,Category Promotion,2023-05-12,SMS,1181.0,748.0,47.0,1510.239990234375,2351.89990234375
275505,Email Campaign,2024-05-26,App,6710.0,147.0,70.0,3825.8701171875,6963.080078125
275526,Email Campaign,2024-07-01,App,4561.0,692.0,18.0,3934.35009765625,3673.4599609375
275662,Membership Drive,2024-03-09,SMS,8994.0,103.0,69.0,2021.3699951171875,5701.5
275834,Festival Offer,2024-09-02,Social Media,6944.0,629.0,48.0,4600.22998046875,2410.010009765625
276123,Festival Offer,2024-05-14,Social Media,2190.0,495.0,44.0,3546.510009765625,5822.77001953125
276239,Category Promotion,2023-04-20,App,8064.0,759.0,85.0,2251.35009765625,9052.5400390625
276546,New User Discount,2023-03-31,SMS,3911.0,844.0,74.0,2361.639892578125,3959.6201171875
277194,App Push Notification,2024-04-02,SMS,3588.0,877.0,32.0,4670.8798828125,8361.1201171875
277306,Referral Program,2024-10-18,Social Media,2064.0,390.0,12.0,1312.969970703125,4952.08984375
277648,App Push Notification,2024-05-11,SMS,6731.0,842.0,20.0,4499.0400390625,9866.1103515625
278074,New User Discount,2024-09-25,Social Media,9737.0,732.0,59.0,2565.949951171875,8286.330078125
278509,Membership Drive,2023-06-19,SMS,6374.0,512.0,84.0,2768.06005859375,9936.1796875
278662,App Push Notification,2024-09-05,SMS,7524.0,627.0,35.0,1359.0899658203125,6124.31005859375
278796,Category Promotion,2023-04-30,Email,3814.0,746.0,32.0,4636.2998046875,5441.7001953125
278905,Weekend Special,2024-01-02,Email,7932.0,318.0,64.0,3528.860107421875,6951.93994140625
279189,Membership Drive,2023-05-10,Social Media,7733.0,542.0,79.0,3201.35009765625,7387.8701171875
279346,New User Discount,2023-08-10,SMS,9320.0,779.0,33.0,1776.1099853515625,6003.3701171875
280150,Weekend Special,2024-05-14,Social Media,9505.0,724.0,45.0,4833.669921875,3853.360107421875
280156,Referral Program,2023-10-22,SMS,9202.0,151.0,18.0,2278.3798828125,3733.669921875
280359,New User Discount,2024-09-12,Social Media,4909.0,557.0,44.0,4694.990234375,5262.259765625
280564,Referral Program,2023-10-20,SMS,3275.0,422.0,14.0,3114.280029296875,4977.35986328125
280581,Email Campaign,2024-02-05,Email,8666.0,740.0,95.0,2495.449951171875,3971.68994140625
280981,Membership Drive,2024-08-04,Social Media,4014.0,677.0,76.0,3735.800048828125,4863.25
281093,Category Promotion,2024-02-21,Email,8403.0,143.0,26.0,2918.530029296875,6977.77001953125
281361,Flash Sale,2023-10-26,App,8664.0,905.0,100.0,3204.0400390625,2331.89990234375
281411,Category Promotion,2024-04-19,Social Media,7086.0,264.0,84.0,2394.639892578125,2646.760009765625
281551,App Push Notification,2023-03-20,SMS,1175.0,258.0,79.0,4582.31005859375,6159.5
281799,Category Promotion,2024-01-10,Email,5565.0,826.0,50.0,3425.010009765625,2359.64990234375
281824,Membership Drive,2024-06-06,SMS,1890.0,576.0,79.0,1548.3399658203125,3110.0400390625
281887,App Push Notification,2023-11-02,Email,5265.0,765.0,84.0,1810.2099609375,7630.52001953125
281943,Category Promotion,2024-01-04,Social Media,6146.0,277.0,63.0,2005.4200439453125,4961.33984375
282323,Email Campaign,2023-09-17,SMS,2684.0,634.0,77.0,1381.489990234375,7412.169921875
282366,Email Campaign,2024-06-28,Email,5310.0,774.0,44.0,1266.949951171875,6411.7099609375
282457,Email Campaign,2024-10-03,SMS,3373.0,371.0,17.0,2077.070068359375,3507.330078125
282514,Referral Program,2023-03-17,Social Media,5967.0,439.0,78.0,1511.9300537109375,8322.009765625
282735,Referral Program,2024-07-22,Email,5297.0,669.0,95.0,2929.050048828125,9928.8798828125
282850,Category Promotion,2024-04-30,SMS,6750.0,431.0,85.0,3242.300048828125,4771.72998046875
282922,Email Campaign,2023-11-26,SMS,1127.0,824.0,35.0,3620.090087890625,9742.8203125
283304,Weekend Special,2023-09-01,SMS,6818.0,605.0,73.0,4533.009765625,5054.009765625
283507,Weekend Special,2023-09-24,App,3299.0,350.0,76.0,1882.9300537109375,3016.550048828125
283840,Membership Drive,2024-03-25,Social Media,5645.0,383.0,47.0,3391.219970703125,2038.199951171875
284073,Flash Sale,2023-06-08,Email,5697.0,843.0,19.0,2582.570068359375,8482.91015625
284113,Category Promotion,2023-09-11,Social Media,7838.0,305.0,72.0,4127.0498046875,9333.599609375
284324,Festival Offer,2024-02-02,SMS,9645.0,792.0,78.0,4873.10009765625,2880.419921875
284422,App Push Notification,2024-08-06,Social Media,8614.0,940.0,92.0,1622.9200439453125,2155.429931640625
284634,Weekend Special,2024-10-12,App,3803.0,465.0,55.0,1690.550048828125,5220.22998046875
284835,Email Campaign,2024-01-19,Email,8116.0,784.0,78.0,1403.75,7632.990234375
284949,App Push Notification,2023-08-26,SMS,3721.0,764.0,35.0,1857.8900146484375,8825.5400390625
285081,Flash Sale,2023-06-07,Social Media,1323.0,746.0,97.0,4557.33984375,5022.52001953125
285195,Festival Offer,2024-02-23,Email,2080.0,271.0,26.0,3076.489990234375,8918.8896484375
285480,Referral Program,2024-05-07,SMS,9181.0,467.0,58.0,1191.6500244140625,3256.60009765625
286120,Category Promotion,2024-06-23,Social Media,6234.0,938.0,69.0,3395.139892578125,6242.52001953125
286292,Weekend Special,2023-07-01,Social Media,8622.0,524.0,39.0,1215.93994140625,4362.77001953125
286492,New User Discount,2023-10-14,Email,6382.0,222.0,12.0,3144.7900390625,8664.33984375
286922,Weekend Special,2023-08-08,Email,4611.0,123.0,36.0,1818.719970703125,3706.820068359375
287582,Festival Offer,2023-08-09,App,2836.0,350.0,24.0,4675.14013671875,9241.759765625
287650,App Push Notification,2023-07-21,Email,8076.0,407.0,12.0,1658.72998046875,3805.85009765625
287769,App Push Notification,2024-09-24,Email,8770.0,206.0,17.0,2375.52001953125,9175.23046875
288249,Festival Offer,2023-11-19,SMS,8909.0,597.0,24.0,1814.25,2508.2099609375
288525,Referral Program,2024-07-10,App,2875.0,845.0,50.0,1552.1800537109375,9404.1796875
288640,New User Discount,2023-05-01,Social Media,2236.0,115.0,80.0,2338.1201171875,8799.0498046875
288880,New User Discount,2024-02-05,Social Media,5846.0,665.0,31.0,1315.1199951171875,7760.3798828125
289041,App Push Notification,2023-12-13,Social Media,6232.0,149.0,57.0,2908.989990234375,8714.66015625
289397,Weekend Special,2024-10-13,App,8092.0,974.0,18.0,1253.010009765625,4088.110107421875
289467,Email Campaign,2023-11-05,Social Media,7634.0,836.0,53.0,3190.81005859375,4611.68994140625
289478,Email Campaign,2023-06-21,Social Media,8890.0,173.0,81.0,3012.179931640625,3745.22998046875
289721,Weekend Special,2024-05-05,Social Media,3153.0,181.0,35.0,1781.1400146484375,3313.469970703125
289833,Weekend Special,2024-09-28,Email,9251.0,645.0,29.0,4163.77001953125,2735.3701171875
289839,Membership Drive,2024-06-15,Email,8135.0,506.0,24.0,2226.14990234375,3841.389892578125
289950,Email Campaign,2023-12-01,Email,6331.0,937.0,18.0,2287.639892578125,7973.080078125
290059,Flash Sale,2023-04-23,Email,8577.0,817.0,78.0,4918.8798828125,3113.699951171875
290168,Referral Program,2024-07-17,Social Media,4761.0,595.0,54.0,3427.22998046875,3819.10009765625
290348,App Push Notification,2023-06-17,Email,3044.0,138.0,31.0,1874.3699951171875,8126.31982421875
290631,Festival Offer,2024-06-28,Email,5334.0,360.0,22.0,1139.8900146484375,8894.51953125
290649,Membership Drive,2024-09-28,Email,5127.0,864.0,93.0,2805.89990234375,3852.159912109375
290761,Weekend Special,2023-12-28,SMS,4255.0,422.0,54.0,3435.159912109375,7833.6298828125
290811,Membership Drive,2023-07-06,Email,7594.0,302.0,85.0,4612.16015625,9524.849609375
291029,New User Discount,2023-07-22,Social Media,7776.0,772.0,52.0,4923.009765625,6117.919921875
291690,App Push Notification,2023-08-06,Email,9646.0,230.0,46.0,4147.91015625,3456.47998046875
291840,Festival Offer,2024-09-07,Email,1403.0,655.0,35.0,3885.110107421875,5937.10986328125
292097,Flash Sale,2023-04-28,Email,1987.0,154.0,56.0,2468.199951171875,4483.85986328125
292188,Flash Sale,2023-05-25,App,7725.0,570.0,43.0,3611.85009765625,3084.0400390625
292228,New User Discount,2024-04-15,Email,1328.0,418.0,61.0,4139.27978515625,6454.85009765625
292549,Email Campaign,2023-04-18,SMS,8784.0,271.0,81.0,1416.1600341796875,8142.02001953125
292613,Membership Drive,2023-08-06,App,7615.0,306.0,86.0,2602.969970703125,9814.6396484375
292667,Festival Offer,2023-04-23,Email,3840.0,979.0,41.0,4195.22021484375,4568.52001953125
292697,Membership Drive,2024-05-19,SMS,2158.0,981.0,62.0,2123.159912109375,6862.4501953125
292828,Flash Sale,2023-08-14,Social Media,5381.0,315.0,28.0,4401.259765625,9106.6904296875
293108,Email Campaign,2023-09-25,Social Media,9107.0,377.0,60.0,4101.75,9741.650390625
293118,Flash Sale,2024-07-29,SMS,6888.0,880.0,74.0,3094.10009765625,6538.2998046875
293456,Membership Drive,2023-12-11,Social Media,7280.0,391.0,94.0,1088.010009765625,9274.2900390625
294030,Flash Sale,2024-10-28,App,1679.0,965.0,57.0,1452.050048828125,6109.10009765625
294088,App Push Notification,2023-04-07,Social Media,2713.0,203.0,31.0,2378.5400390625,3510.080078125
294232,Weekend Special,2024-01-12,SMS,4619.0,591.0,61.0,1647.8299560546875,2626.39990234375
294518,Referral Program,2023-05-09,Email,9559.0,589.0,58.0,4692.27978515625,9397.169921875
294530,Category Promotion,2024-11-03,App,4630.0,860.0,76.0,4337.91015625,3326.760009765625
294729,Category Promotion,2024-03-24,SMS,2026.0,476.0,65.0,4032.919921875,9828.400390625
294778,New User Discount,2023-10-04,Social Media,7511.0,499.0,92.0,1509.5899658203125,3368.3798828125
295179,App Push Notification,2023-05-04,App,1137.0,211.0,43.0,4203.52978515625,5246.0498046875
295274,Email Campaign,2023-10-19,App,6212.0,461.0,56.0,2266.159912109375,3846.510009765625
295825,App Push Notification,2024-04-23,Social Media,3964.0,152.0,53.0,3177.050048828125,9479.9296875
296374,Weekend Special,2024-06-24,Email,5930.0,860.0,69.0,4851.6298828125,7365.2998046875
296391,Flash Sale,2023-12-07,SMS,5660.0,174.0,36.0,4924.60986328125,2659.449951171875
296457,New User Discount,2023-12-29,SMS,6308.0,551.0,39.0,1429.1700439453125,7743.41015625
296871,Flash Sale,2023-08-07,Email,8428.0,721.0,54.0,4303.18017578125,2280.5400390625
297312,New User Discount,2023-07-25,Email,7702.0,135.0,66.0,2483.10009765625,3088.800048828125
297626,Weekend Special,2024-06-05,Social Media,1366.0,905.0,62.0,4880.16015625,4900.7099609375
297937,New User Discount,2023-11-19,App,6966.0,956.0,53.0,1528.010009765625,7509.169921875
298032,Email Campaign,2023-11-17,SMS,1442.0,785.0,55.0,2271.39990234375,8389.0
298334,Festival Offer,2023-05-07,Email,8008.0,136.0,69.0,3536.969970703125,7224.77978515625
298455,Email Campaign,2024-02-22,App,3568.0,387.0,41.0,1262.4100341796875,9644.91015625
298526,Flash Sale,2023-06-28,Email,3927.0,673.0,45.0,1965.3599853515625,3420.860107421875
299375,Category Promotion,2024-01-08,App,9049.0,928.0,59.0,3500.699951171875,5723.330078125
299460,Weekend Special,2023-08-18,Social Media,1676.0,938.0,72.0,4299.93994140625,5669.64013671875
299494,New User Discount,2024-04-27,Email,2136.0,576.0,15.0,3653.2900390625,3135.409912109375
299687,Membership Drive,2023-10-31,Email,3063.0,411.0,26.0,2779.580078125,9650.9501953125
299733,Referral Program,2024-07-04,App,7883.0,566.0,69.0,4658.56982421875,4550.7900390625
299739,Weekend Special,2024-02-10,App,2934.0,135.0,32.0,3414.0,4020.8798828125
300068,Referral Program,2023-11-04,SMS,4605.0,863.0,24.0,1294.77001953125,8456.8701171875
300089,Flash Sale,2024-09-03,Email,4667.0,911.0,64.0,4767.4599609375,9527.33984375
300232,Flash Sale,2024-03-28,Email,9717.0,296.0,15.0,1078.8199462890625,9747.8203125
300803,App Push Notification,2023-08-01,Social Media,4730.0,870.0,36.0,1403.010009765625,3411.18994140625
301304,App Push Notification,2024-11-04,Social Media,8840.0,466.0,24.0,1776.9200439453125,5356.58984375
301416,Category Promotion,2023-09-07,Social Media,2071.0,780.0,27.0,1973.1700439453125,3076.52001953125
301840,Festival Offer,2023-10-14,App,2076.0,580.0,30.0,4105.56005859375,5098.4599609375
301923,Membership Drive,2023-11-17,Social Media,5823.0,890.0,23.0,4602.6201171875,5892.0400390625
302317,Referral Program,2023-12-08,Social Media,4060.0,619.0,70.0,2190.429931640625,5051.72021484375
302539,App Push Notification,2023-11-21,Social Media,5548.0,997.0,10.0,4540.080078125,2487.409912109375
302555,Email Campaign,2024-04-12,SMS,6994.0,490.0,75.0,2335.239990234375,4461.10986328125
303014,Flash Sale,2023-07-16,Social Media,3018.0,988.0,89.0,2779.1201171875,9178.8798828125
303217,Referral Program,2024-03-25,SMS,4058.0,425.0,16.0,4007.239990234375,6718.7900390625
303346,New User Discount,2023-09-07,App,7320.0,598.0,99.0,2607.780029296875,4783.06982421875
303557,New User Discount,2024-07-04,SMS,2155.0,682.0,89.0,2401.050048828125,7405.77001953125
303662,Membership Drive,2024-09-01,App,4875.0,593.0,55.0,2046.72998046875,7664.7900390625
304134,New User Discount,2024-10-02,SMS,4440.0,339.0,26.0,1426.3900146484375,2072.14990234375
304163,Festival Offer,2024-07-03,SMS,9383.0,716.0,99.0,4343.35009765625,3781.409912109375
304235,Weekend Special,2024-03-20,Email,4087.0,464.0,87.0,3608.030029296875,3746.110107421875
304320,Flash Sale,2024-09-15,SMS,6016.0,507.0,95.0,1291.5400390625,8483.76953125
304479,Email Campaign,2024-07-02,App,7675.0,417.0,88.0,2789.7099609375,9339.1396484375
304899,App Push Notification,2023-09-22,Email,5581.0,383.0,37.0,4209.830078125,2997.919921875
304933,Category Promotion,2024-09-02,Email,4702.0,294.0,82.0,2940.72998046875,8030.7998046875
304963,App Push Notification,2023-05-24,Social Media,7157.0,531.0,88.0,4436.06982421875,9671.0400390625
305241,New User Discount,2024-09-24,Social Media,9598.0,803.0,67.0,2805.320068359375,8678.8203125
305455,Email Campaign,2023-09-28,Email,8376.0,503.0,29.0,1665.3599853515625,8535.4296875
305542,Weekend Special,2024-06-11,SMS,1790.0,506.0,78.0,2694.6201171875,5617.1201171875
305567,App Push Notification,2024-04-16,Social Media,6345.0,630.0,25.0,4617.60009765625,5542.81005859375
305950,Category Promotion,2023-07-15,Email,4255.0,619.0,84.0,2276.840087890625,9208.8603515625
306225,Flash Sale,2023-11-18,SMS,2113.0,232.0,18.0,3337.2099609375,9281.1298828125
306318,App Push Notification,2023-07-13,Email,7293.0,720.0,59.0,4228.669921875,3596.5
306347,App Push Notification,2023-03-24,Social Media,2471.0,517.0,87.0,2787.530029296875,7948.75
306683,Weekend Special,2024-09-12,SMS,6087.0,695.0,93.0,1398.8299560546875,4143.990234375
306730,Flash Sale,2024-06-17,Email,2520.0,281.0,63.0,3634.050048828125,8481.23046875
306822,Weekend Special,2024-07-22,Email,4804.0,438.0,74.0,2015.8399658203125,3411.080078125
306936,Category Promotion,2024-05-02,SMS,8559.0,568.0,34.0,2477.909912109375,9712.9697265625
306984,New User Discount,2023-07-14,SMS,8196.0,134.0,97.0,3213.56005859375,3250.699951171875
307151,Flash Sale,2024-03-10,Social Media,1057.0,325.0,31.0,1154.77001953125,6488.5498046875
307369,New User Discount,2023-12-10,App,5060.0,956.0,38.0,1716.9000244140625,2223.820068359375
307396,Festival Offer,2024-05-10,Email,2994.0,776.0,87.0,4696.3798828125,6383.52001953125
307592,Email Campaign,2023-10-21,App,6526.0,801.0,11.0,1817.9300537109375,2856.300048828125
307671,App Push Notification,2023-03-18,Social Media,5143.0,877.0,72.0,4980.2099609375,5334.18994140625
307715,New User Discount,2024-07-25,Social Media,1129.0,691.0,71.0,3574.550048828125,4019.6201171875
307740,App Push Notification,2024-07-16,Email,6777.0,187.0,44.0,3262.530029296875,3007.5400390625
307806,Referral Program,2023-07-05,App,3720.0,893.0,18.0,3849.7099609375,8762.330078125
308000,App Push Notification,2024-06-16,Social Media,4400.0,401.0,40.0,1804.5899658203125,3354.43994140625
308002,Email Campaign,2023-07-04,App,7660.0,156.0,41.0,2689.77001953125,4973.64990234375
308116,Membership Drive,2023-10-25,Email,2741.0,324.0,56.0,4356.6201171875,4950.14990234375
308132,Festival Offer,2024-06-09,App,1550.0,180.0,66.0,1681.469970703125,8836.41015625
308542,Weekend Special,2024-09-14,Email,7732.0,760.0,68.0,2173.02001953125,5551.080078125
308799,Flash Sale,2024-01-27,SMS,2440.0,178.0,80.0,4527.0498046875,2217.52001953125
308911,Flash Sale,2024-10-15,Social Media,4919.0,661.0,63.0,4818.43017578125,5003.9501953125
308994,Referral Program,2023-07-25,Social Media,3635.0,977.0,26.0,1479.260009765625,7813.2099609375
309015,Festival Offer,2023-09-08,Email,4146.0,540.0,45.0,3428.320068359375,5069.7998046875
309090,Membership Drive,2024-09-09,Email,3148.0,389.0,11.0,1348.31005859375,4970.7099609375
309247,Flash Sale,2024-04-30,App,5947.0,362.0,33.0,2061.570068359375,6748.64013671875
309673,Festival Offer,2023-12-11,SMS,9353.0,543.0,40.0,1295.06005859375,9578.740234375
309714,Weekend Special,2024-01-06,App,1034.0,467.0,41.0,2209.1201171875,2445.669921875
309885,New User Discount,2023-11-26,Email,3359.0,847.0,56.0,2105.68994140625,9268.669921875
310121,Referral Program,2024-10-03,Email,4041.0,178.0,21.0,3636.840087890625,9487.9599609375
310654,Category Promotion,2023-03-31,Email,9458.0,834.0,26.0,2352.6201171875,4444.7998046875
310731,App Push Notification,2024-01-31,App,8335.0,358.0,67.0,4475.740234375,2299.610107421875
311414,Flash Sale,2023-06-16,Social Media,2573.0,320.0,34.0,1109.280029296875,7966.8701171875
311423,Referral Program,2023-09-26,Email,5890.0,627.0,69.0,1653.0699462890625,5904.06005859375
311790,Weekend Special,2023-10-03,Email,3174.0,369.0,40.0,1840.52001953125,8988.6298828125
311927,Referral Program,2023-09-10,Social Media,9603.0,502.0,99.0,4530.72021484375,9542.6396484375
312110,Weekend Special,2024-01-20,SMS,5496.0,526.0,99.0,3221.52001953125,7884.8798828125
312118,Email Campaign,2023-12-02,Social Media,4770.0,607.0,58.0,2066.919921875,5783.89990234375
312305,Flash Sale,2024-04-06,SMS,7628.0,796.0,46.0,3483.5400390625,4648.02978515625
312646,Flash Sale,2023-07-10,App,3928.0,172.0,92.0,3838.580078125,7925.4501953125
312796,Flash Sale,2024-03-30,Email,6977.0,413.0,73.0,1302.75,4966.35009765625
312956,Referral Program,2023-06-17,Social Media,6624.0,156.0,89.0,1250.47998046875,2392.610107421875
313052,App Push Notification,2024-03-17,Email,6498.0,301.0,31.0,3609.639892578125,5966.56982421875
313063,New User Discount,2024-05-18,SMS,6579.0,576.0,78.0,3856.159912109375,3678.9599609375
313134,App Push Notification,2024-09-08,SMS,4536.0,282.0,87.0,1998.6800537109375,5444.2998046875
313154,App Push Notification,2024-10-12,Social Media,6666.0,106.0,85.0,4173.33984375,3090.570068359375
313369,Email Campaign,2024-03-14,Social Media,3923.0,720.0,46.0,2959.9599609375,3220.590087890625
313445,New User Discount,2023-05-08,App,8648.0,676.0,16.0,2291.510009765625,2415.719970703125
313691,Weekend Special,2024-09-22,Email,4040.0,966.0,57.0,2744.239990234375,3434.179931640625
